5181452257305991258,1-06 Fling Thing,Unknown Artist,Unknown Album
5181452257305991259,1-06 Génération 78,Unknown Artist,Unknown Album
5181452257305991260,1-06 Halo On Fire,Unknown Artist,Unknown Album
5181452257305991261,1-06 Unbelievable (LP - EMF),Unknown Artist,Unknown Album
5181452257305991262,1-06 Whatta Man,Unknown Artist,Unknown Album
5181452257305991263,1-06 Wish I Could Fly,Unknown Artist,Unknown Album
5181452257305991264,1-07 Et de l'amour de l'amour,Unknown Artist,Unknown Album
5181452257305991265,1-07 Intergalactic,Unknown Artist,Unknown Album
5181452257305991266,1-07 Les champions du cul-tmp.mp3,Unknown Artist,Unknown Album
5181452257305991267,1-07 One Summer Dream,Unknown Artist,Unknown Album
5181452257305991268,1-07 The Music of the Night,Unknown Artist,Unknown Album
5181452257305991269,1-07 We Weren't Born to Follow,Unknown Artist,Unknown Album
5181452257305991270,1-08 Ain't No Fun (Waiting Round to,Unknown Artist,Unknown Album
5181452257305991271,1-08 Almost Unreal,Unknown Artist,Unknown Album
5181452257305991272,1-08 Blame It On the Boogie,Unknown Artist,Unknown Album
5181452257305991273,1-08 Endless Love,Unknown Artist,Unknown Album
5181452257305991274,1-08 Illusions in G Major,Unknown Artist,Unknown Album
5181452257305991275,1-08 La berceuse du petit diable,Unknown Artist,Unknown Album
5181452257305991276,1-08 Pour toi,Unknown Artist,Unknown Album
5181452257305991277,1-08 Read 'Em and Weep 1,Unknown Artist,Unknown Album
5181452257305991278,1-09 Groove Is In the Heart,Unknown Artist,Unknown Album
5181452257305991279,1-09 I Remember _ Stranger Than You,Unknown Artist,Unknown Album
5181452257305991280,1-09 Les brunes comptent pas pour de,Unknown Artist,Unknown Album
5181452257305991281,1-09 Les nymphos,Unknown Artist,Unknown Album
5181452257305991282,1-09 Outlaw Man,Unknown Artist,Unknown Album
5181452257305991283,1-09 R.I.P. (Rock In Peace),Unknown Artist,Unknown Album
5181452257305991284,1-09 Strange Magic,Unknown Artist,Unknown Album
5181452257305991285,1-10 Bailamos,Unknown Artist,Unknown Album
5181452257305991286,1-10 Blaze of Glory,Unknown Artist,Unknown Album
5181452257305991287,1-10 Don't Speak,Unknown Artist,Unknown Album
5181452257305991288,1-10 Don't Stop 'Til You Get Enough,Unknown Artist,Unknown Album
5181452257305991289,1-10 Eldorado Overture,Unknown Artist,Unknown Album
5181452257305991290,1-10 Get Down (You're the One For Me,Unknown Artist,Unknown Album
5181452257305991291,1-10 Les fous du sexe,Unknown Artist,Unknown Album
5181452257305991292,1-10 Midnight At the Lost and Found,Unknown Artist,Unknown Album
5181452257305991293,1-10 Ol' 55,Unknown Artist,Unknown Album
5181452257305991294,1-10 Quit Playing Games (With My Hea,Unknown Artist,Unknown Album
5181452257305991295,1-11 Can't Get It out of My Head,Unknown Artist,Unknown Album
5181452257305991296,1-11 If You Stay,Unknown Artist,Unknown Album
5181452257305991297,1-11 Little Queen,Unknown Artist,Unknown Album
5181452257305991298,1-11 Mein Lieber Herr,Unknown Artist,Unknown Album
5181452257305991299,"1-11 Poor Fool, He Makes Me Laugh",Unknown Artist,Unknown Album
5181452257305991300,1-11 Rock With You (Single Version),Unknown Artist,Unknown Album
5181452257305991301,1-11 Tu bandes ou tu bandes pas,Unknown Artist,Unknown Album
5181452257305991302,1-12 Cold Hearted Man,Unknown Artist,Unknown Album
5181452257305991303,1-12 Eldorado,Unknown Artist,Unknown Album
5181452257305991304,1-12 Et l'amour créa la femme (si el,Unknown Artist,Unknown Album
5181452257305991305,1-12 June Afternoon,Unknown Artist,Unknown Album
5181452257305991306,1-12 Kick It Out,Unknown Artist,Unknown Album
5181452257305991307,1-12 Razor's Edge,Unknown Artist,Unknown Album
5181452257305991308,1-12 Why Have You Brought Me Here _,Unknown Artist,Unknown Album
5181452257305991309,1-13 All I Ask of You,Unknown Artist,Unknown Album
5181452257305991310,1-13 Before,Unknown Artist,Unknown Album
5181452257305991311,1-13 C'mon N' Ride It (The Train) [D,Unknown Artist,Unknown Album
5181452257305991312,1-13 Here Song (Demo),Unknown Artist,Unknown Album
5181452257305991313,1-13 Les feuilles mortes,Unknown Artist,Unknown Album
5181452257305991314,1-13 NKOTBSB Mash Up,Unknown Artist,Unknown Album
5181452257305991315,1-13 Nous on b___e,Unknown Artist,Unknown Album
5181452257305991316,1-13 Queen of Rain,Unknown Artist,Unknown Album
5181452257305991317,1-13 She's Out of My Life (Single Ve,Unknown Artist,Unknown Album
5181452257305991318,1-13 Who Made Who (12_ Extended Mix),Unknown Artist,Unknown Album
5181452257305991319,1-14 Do Ya (Unedited Alternative Mix,Unknown Artist,Unknown Album
5181452257305991320,1-14 Heartless (Demo),Unknown Artist,Unknown Album
5181452257305991321,1-14 Ils ont changé ma chanson,Unknown Artist,Unknown Album
5181452257305991322,1-14 Runaway,Unknown Artist,Unknown Album
5181452257305991323,1-14 Under the Sea (Remastered 2014),Unknown Artist,Unknown Album
5181452257305991324,1-15 Borrowed Time,Unknown Artist,Unknown Album
5181452257305991325,1-15 Come Sail Away,Unknown Artist,Unknown Album
5181452257305991326,1-15 Douze à la partouze,Unknown Artist,Unknown Album
5181452257305991327,1-15 If You Leave Me Now,Unknown Artist,Unknown Album
5181452257305991328,1-15 La vie en rose,Unknown Artist,Unknown Album
5181452257305991329,1-15 Mister Kingdom,Unknown Artist,Unknown Album
5181452257305991330,1-15 Perfect Day,Unknown Artist,Unknown Album
5181452257305991331,1-16 Grieg's Piano Concerto in A Min,Unknown Artist,Unknown Album
5181452257305991332,1-16 Straight On,Unknown Artist,Unknown Album
5181452257305991333,1-16 Where the Streets Have No Name,Unknown Artist,Unknown Album
5181452257305991334,1-17 A Red Letter Day,Unknown Artist,Unknown Album
5181452257305991335,1-17 Nada One,Unknown Artist,Unknown Album
5181452257305991336,1-17 Thought I'd Died and Gone to He,Unknown Artist,Unknown Album
5181452257305991337,1-18 Better Watch Your Back (Live At,Unknown Artist,Unknown Album
5181452257305991338,1-18 I Can't Go for That (No Can Do),Unknown Artist,Unknown Album
5181452257305991339,1-18 Take a Chance On Me,Unknown Artist,Unknown Album
5181452257305991340,1-21 Love Is a Battlefield (Edit),Unknown Artist,Unknown Album
5181452257305991341,02 A Design for Life (2016 Remastere,Unknown Artist,Unknown Album
5181452257305991342,02 Best of 2008_ With You _ No One _,Unknown Artist,Unknown Album
5181452257305991343,02 Blind As a Bat,Unknown Artist,Unknown Album
5181452257305991345,02 Burning Up,Unknown Artist,Unknown Album
5181452257305991344,02 Burning Up (Instrumental),Unknown Artist,Unknown Album
5181452257305991346,02 Can't Turn Back the Years,Unknown Artist,Unknown Album
5181452257305991347,02 Carmina Burana_ II. Fortune plang,Unknown Artist,Unknown Album
5181452257305991348,02 Ceux que j-ai embrassés-tmp,Unknown Artist,Unknown Album
5181452257305991349,02 Chante,Unknown Artist,Unknown Album
5181452257305991350,02 Cheyenne,Unknown Artist,Unknown Album
5181452257305991351,02 Chi mai (Le professionnel),Unknown Artist,Unknown Album
5181452257305991352,02 Cold As Ice,Unknown Artist,Unknown Album
5181452257305991353,02 Cold Hearted-tmp,Unknown Artist,Unknown Album
5181452257305991354,02 Come With Me Now-tmp.mp3,Unknown Artist,Unknown Album
5181452257305991355,02 Cowgirl In the Sand-tmp.mp3,Unknown Artist,Unknown Album
5181452257305991356,02 Dance Hall Days-tmp.mp3,Unknown Artist,Unknown Album
5181452257305991357,02 Don-t Leave Me This Way (with Sar-tmp.mp3,Unknown Artist,Unknown Album
5181452257305991358,02 Drag Me Down-tmp.mp3,Unknown Artist,Unknown Album
5181452257305991359,2-17 So Serious,Unknown Artist,Unknown Album
5946174084351962694,8 secondes,,
3022456377790126612,8 secondes,Les Cowboys Fringants,La grand-messe
5946174084351962693,08 The Kid Is Hot Tonite,,
5181452257305991360,28 Your Own Special Way,Unknown Artist,Unknown Album
5181452257305991361,30 Aujourd'hui plus qu'hier...,Unknown Artist,Unknown Album
5181452257305991362,30 Latin Chant,Unknown Artist,Unknown Album
5181452257305991363,30 Mona,Unknown Artist,Unknown Album
5181452257305991364,30 Ripples,Unknown Artist,Unknown Album
5946174084351962465,99 In the Shade,Bon Jovi,New Jersey
5946174084351962466,99 In the Shade,Bon Jovi,New Jersey
3022456377790126699,99 In the Shade,Bon Jovi,New Jersey
3022456377790126577,99 Luftballons,Nena,The Essential 1980s
3022456377790126598,"""5150""",Van Halen,5150
